ma,year,MAR,NI,DR_SYNCH,MCAP,LEV,M/B,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,Industry_Congnghethongtin,Industry_Daukhi,Industry_Dichvutieudung,Industry_Duocphamvayte,Industry_Hangtieudung,Industry_Nguyenvatlieu,Industry_Taichinh,Industry_Tienichcongdong,Industry_Vienthong
PNC,2023,-0.1844654,0.162380371,1,25.65850952,0.654659571,0.763302199,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
PNJ,2016,0.074713315,0.106853271,10,30.22735582,0.581847217,8.941039085,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PNJ,2017,0.169543955,0.054035294,10,29.92704241,0.343413361,3.368168591,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PNJ,2018,-0.023474548,0.096624452,10,30.34108718,0.418276765,4.013344109,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PNJ,2019,0.180615966,0.079434539,10,30.54860823,0.467943189,4.040972076,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
PNJ,2020,0.007444138,0.057811171,10,30.68672996,0.38208516,4.051276802,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
PNJ,2021,-0.194531416,0.048456982,10,30.60873945,0.433786175,3.266945386,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
PNJ,2022,0.469519247,0.092180475,10,30.74454025,0.36687293,2.664594251,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
PNJ,2023,0.054244631,0.087604019,10,31.11594724,0.320315978,3.326475251,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
POT,2016,0.243484189,0.086347798,10,26.68581668,0.70140492,1.226137175,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
POT,2017,-0.097252924,0.081449534,10,26.55228529,0.822586466,1.038106483,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
POT,2018,0.038745734,0.002770236,9,26.45640352,0.860723217,0.946661722,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
POT,2019,-0.00289174,0.058209771,8,26.3779319,0.858818448,0.881294933,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
POT,2020,-0.406485832,0.063242584,8,26.61324599,0.843454913,1.101143647,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
POT,2021,-0.255929468,0.036677739,8,26.68080414,0.858136462,1.178229151,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
POT,2022,-0.01594649,0.035965873,9,26.68581668,0.869133305,1.201104537,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
POT,2023,0.016564941,0.006725369,9,26.48736574,0.863740063,1.024980841,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
POW,2018,0.338076306,0.0668947,9,30.87073434,0.53855231,0.951931158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
POW,2019,-0.215475643,0.111840636,10,31.13521352,0.470168918,1.126917975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
POW,2020,-0.075454389,0.080069106,10,31.21633906,0.421526206,1.15346185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
POW,2021,0.192476171,0.056901831,9,30.95429942,0.412472848,0.891593307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
POW,2022,0.099920044,0.091993448,10,31.03531537,0.414504739,0.904198874,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
POW,2023,-0.210684371,0.042632435,10,30.91558491,0.515087897,0.78246726,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
PPC,2016,0.006798154,0.095212834,8,29.63544896,0.509449197,1.428986467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PPC,2017,0.068346653,0.115065449,8,29.47357624,0.274427719,1.152585689,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PPC,2018,0.317176374,0.177809946,8,29.76125831,0.189962349,1.489719415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PPC,2019,0.057577111,0.149802595,8,29.75737481,0.177902313,1.405609903,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
PPC,2020,-0.333349438,0.120587691,9,29.6154705,0.10365088,1.122012036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
PPC,2021,-0.141018111,0.029716364,8,29.14994115,0.109077783,0.940885054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
PPC,2022,-0.082149794,0.106726477,9,29.25494446,0.108270259,1.011262793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
PPC,2023,-0.055875288,0.074927267,8,29.02048308,0.132764147,0.800805544,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
PPE,2016,-0.330249896,-0.150929338,2,24.03380885,0.269942722,1.865424353,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PPE,2017,-0.206935065,-0.144803058,4,23.76778827,0.360063248,2.084776853,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PPE,2018,0.167106438,0.315092086,3,23.52054717,0.437360748,1.488882874,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PPE,2019,-0.172885885,-0.094993833,3,23.04565356,0.388552796,1.078672101,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
PPE,2020,-0.785626009,0.015075899,3,23.71899811,0.839011886,2.539408528,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
PPE,2021,-0.574173483,0.033759328,1,24.04108161,0.531016882,3.227678965,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
PPE,2022,0.769161678,0.067526885,2,23.81430829,0.431626952,2.112382932,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
PPE,2023,0.093337926,0.033822397,1,23.81430829,0.307252725,1.971525602,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
PPP,2016,0.138110655,0.189057214,1,25.04075395,0.438796741,1.01463071,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PPP,2017,-0.219375042,0.084583325,2,24.7767884,0.513987211,0.771273548,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PPP,2018,-0.10821091,0.289814207,1,25.53056021,0.391511548,1.277597602,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PPP,2019,1.124545283,0.098977844,2,25.39122199,0.328500821,1.003960908,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
PPP,2020,-0.714481751,0.091652196,3,25.71342526,0.256210094,1.365849146,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
PPP,2021,-0.157955196,0.114675857,5,25.50808633,0.252815296,1.02656145,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
PPP,2022,0.338952467,0.171636137,8,25.67060526,0.21266009,1.130444584,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
PPP,2023,-0.079601839,0.142769654,4,25.77158118,0.18529619,1.194747028,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
PPS,2016,0.071204185,0.155837997,1,25.62854062,0.937851359,0.697796219,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PPS,2017,-0.349434846,0.189723257,4,25.37722619,0.936657619,0.541663425,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PPS,2018,0.113541793,,4,25.28761403,0.937291831,0.512223782,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PPS,2019,0.123049039,0.146273771,1,25.66133044,0.609498863,0.754774948,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
PPS,2020,-0.368220019,0.14149589,5,25.9962654,0.602768704,1.018898095,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
PPS,2021,-0.144522817,0.086297154,7,25.80155978,0.564418804,0.855600756,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
PPS,2022,0.377421386,0.115077242,4,25.80155978,0.575613613,0.847861433,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
PPS,2023,-0.073876478,0.110221307,4,25.7826913,0.291375302,0.835781685,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
PPT,2022,0.451377526,0.044184395,7,26.3216878,0.50085491,1.641156435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
PPT,2023,-0.415019272,0.027887683,6,25.98154215,0.630533422,1.070188481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
PPY,2016,0.021571954,,2,26.02684931,0.389442044,1.746914567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PPY,2017,0.444415179,0.070490013,1,25.76612305,0.50458521,1.390943526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PPY,2018,0.245329837,0.003022518,3,25.92330863,0.412930713,1.50970682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PPY,2019,0.44179603,0.101419301,2,25.54031638,0.418924194,0.958002796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
PPY,2020,-0.69878781,0.079039307,2,25.68873639,0.412916178,1.098024704,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
PPY,2021,-0.199749794,0.117517874,2,24.94791055,0.471690895,0.496809852,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
PPY,2022,0.199399409,0.362073284,6,24.94587183,0.47391882,0.425294133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
PPY,2023,-0.066025329,0.155804609,3,25.24037987,0.607715436,0.588162619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
PRC,2016,-0.086605101,0.187137648,5,23.73880074,0.589992706,0.680119306,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PRC,2017,-0.292740052,0.132867417,1,23.36517624,0.536785699,0.465684617,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PRC,2018,-0.162764286,8.980095325,2,23.25696265,0.563488999,0.448688237,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PRC,2019,-0.052940529,0.11388152,2,22.98502894,0.54057144,0.331987326,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
PRC,2020,-0.682810596,0.0391996,1,23.67817612,0.532509059,0.685192136,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
PRC,2021,-0.496073217,0.069415982,6,24.44944108,0.516890405,1.443966774,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
PRC,2022,1.935929035,1.200499607,1,24.7767884,0.268365464,0.744196932,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
PRC,2023,-0.150323944,0.001999271,5,23.89126933,0.386347486,0.680528796,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
PSC,2016,0.482669303,0.11330099,2,25.33640419,0.496842757,0.832756372,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PSC,2017,-0.325231986,0.146045121,4,25.30003655,0.518264441,0.793477881,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PSC,2018,0.077891727,0.656231974,3,25.58214758,0.54802892,1.037506954,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PSC,2019,-0.100433646,0.120553498,6,25.46993559,0.557972662,0.911289485,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
PSC,2020,-0.535814546,0.103085196,3,25.37149551,0.565882525,0.838199041,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
PSC,2021,-0.378285433,0.0752852,4,25.33640419,0.534962275,0.836256946,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
PSC,2022,0.408262194,0.055728179,1,25.17388526,0.518805016,0.724292553,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
PSC,2023,-0.10877174,0.09140762,1,25.13096022,0.489567783,0.681110132,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
PSD,2016,0.206222117,0.126821705,5,26.64541945,0.906202355,1.518011377,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PSD,2017,-0.185950377,0.186331692,1,26.48457978,0.881471498,1.085350708,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PSD,2018,0.358586083,0.04059038,1,26.51449506,0.8561242,1.039531135,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PSD,2019,0.142738941,0.141012594,1,26.96834119,0.826173257,1.518245535,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
PSD,2020,-0.347113582,0.089191988,3,27.55480423,0.855170095,2.643301938,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
PSD,2021,0.142589063,0.149752639,7,26.98017565,0.833852212,1.213710992,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
PSD,2022,0.106163073,0.21641001,9,27.02672238,0.851043405,1.069288151,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
PSD,2023,0.103463549,0.115877362,7,27.21279633,0.824415082,1.20270022,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
PSE,2016,0.020254013,0.127090653,4,25.54152924,0.289578485,0.775868033,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PSE,2017,-0.33060224,0.104205299,2,25.27714273,0.228592111,0.589823623,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PSE,2018,0.017817806,0.056056402,5,25.18051589,0.550479546,0.546783269,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PSE,2019,-0.214135074,0.126255494,5,25.22307551,0.365020966,0.576074862,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
PSE,2020,-0.484541968,0.125106226,2,25.95704468,0.382057158,1.21027243,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
PSE,2021,0.113275185,0.298480563,6,25.7826913,0.415710374,0.831031703,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
PSE,2022,0.190294177,0.135327445,9,25.56152991,0.442110474,0.720092436,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
PSE,2023,-0.002913148,0.095624618,6,25.55157957,0.408741634,0.751957496,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
PSH,2020,-0.506981385,0.011774911,4,28.64759491,0.835037914,1.760962948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
PSH,2021,-0.205843733,0.115602146,7,27.14625349,0.81033426,0.329565754,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
PSH,2022,-0.566600939,-0.384214026,9,27.6566692,0.846864196,0.66444563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
PSH,2023,0.14979715,0.046154773,8,27.58397946,0.855215997,0.599476529,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
PSW,2016,0.110418901,0.160576261,2,25.75370376,0.176303172,0.715792265,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PSW,2017,-0.383962912,0.06505172,4,25.44354883,0.386608114,0.530495938,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PSW,2018,-0.055066352,0.011808665,1,25.45858671,0.276724445,0.560394948,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PSW,2019,0.045561368,0.052586197,4,25.84901394,0.18104511,0.850739843,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
PSW,2020,-0.219401476,0.049718988,2,26.3290679,0.180595241,1.387599532,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
PSW,2021,0.802952631,0.21085746,5,25.63592072,0.340021361,0.57736489,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
PSW,2022,-0.014799699,0.082334784,9,25.62334194,0.245333525,0.622881111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
PSW,2023,0.053969072,0.015351306,8,25.62334194,0.29075805,0.664982133,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
PTB,2016,0.182111253,0.246117428,6,28.71596466,0.560202704,3.716456833,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PTB,2017,-0.102003411,0.122043305,5,28.04902289,0.575241266,1.385266685,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PTB,2018,0.190074277,0.263219112,7,28.8249139,0.511392612,1.986821922,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PTB,2019,0.156887545,0.138429337,5,28.75634173,0.573655038,1.6695617,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
PTB,2020,0.013391155,0.123103158,10,29.23185068,0.583006593,2.490244081,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
PTB,2021,0.058439603,0.106088312,8,28.41242863,0.559788707,0.913754904,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
PTB,2022,-0.244006391,0.22999742,9,28.62720505,0.472870649,0.980685589,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
PTB,2023,0.308086613,0.095817583,8,29.05417306,0.472485572,1.494635414,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
PTC,2016,-0.099290572,0.102134938,3,25.486977,0.622575349,0.506977295,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PTC,2017,-0.317340352,0.0218324,5,25.43495581,0.605786128,0.475766747,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PTC,2018,0.11783982,-0.478044713,5,25.43657263,0.64535446,0.652440552,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PTC,2019,-0.060205146,0.560170683,1,25.60833785,0.194927732,0.55473965,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
PTC,2020,-0.188760024,0.440799426,3,27.2109498,0.137001451,2.500833043,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
PTC,2021,2.125538836,0.086832318,2,25.27376857,0.377567736,0.272828659,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
PTC,2022,-0.600089718,-0.639343886,9,25.9141579,0.580840907,0.353685734,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
PTC,2023,0.12006056,0.078056047,8,25.99861806,0.548612582,0.374516471,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
PTD,2016,0.173654354,0.202931495,1,24.68977703,0.712789068,0.726364226,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PTD,2017,-0.31104878,0.027480253,2,24.7767884,0.769290524,0.865587786,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PTD,2018,0.62177924,0.294568364,4,24.67142789,0.819726671,0.813110294,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PTD,2019,0.023450428,0.06888993,1,24.36295505,0.801308389,0.602380984,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
PTD,2020,-0.643754731,0.044273893,2,24.59446685,0.690212487,0.788484234,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
PTD,2021,-0.516061517,0.065197295,1,24.92616581,0.686415468,1.119077643,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
PTD,2022,1.075578446,0.00548095,2,24.92616581,0.79887744,1.197969396,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
PTD,2023,-0.516772008,0.045726469,4,23.88789665,0.770488361,0.429705306,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
PTL,2016,0.232881902,3.29E-05,6,26.71473038,0.398005808,0.396263908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PTL,2017,0.183682671,-0.1628991,2,26.30299566,0.35082215,0.280640471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PTL,2018,0.019521488,-0.067058764,4,26.6394679,0.315682079,0.462385833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PTL,2019,0.611137994,0.000586335,1,27.22004083,0.354016984,0.907545985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
PTL,2020,0.288311917,0.003091627,2,27.82164148,0.362308954,1.651671394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
PTL,2021,1.376305221,0.023208096,5,26.52235849,0.368746696,0.43382634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
PTL,2022,-0.408592361,-0.354987061,9,26.71473038,0.243868818,0.828424564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
PTL,2023,0.121846266,0.005963781,8,26.73453301,0.245233972,0.838258414,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
PTS,2016,0.198211317,0.147549147,1,24.23206123,0.513244405,0.379762947,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PTS,2017,-0.262246589,0.153910078,8,24.35722437,0.498279981,0.424934902,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PTS,2018,0.277639998,0.445654612,2,24.00891768,0.735881508,0.298187486,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PTS,2019,0.03998682,0.1927633,4,24.60362479,0.704209876,0.537136296,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
PTS,2020,-0.084655768,0.147325665,9,24.89130686,0.678986549,0.700911316,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
PTS,2021,-0.218582653,0.176932491,9,24.74288685,0.633257562,0.566810603,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
PTS,2022,0.237488715,0.165329602,7,24.50716452,0.619648842,0.436487297,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
PTS,2023,-0.208840735,0.008608526,8,24.53216582,0.630212908,0.472916539,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
PV2,2016,-0.224218764,-0.583562553,5,25.33685052,0.032023598,0.501395375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PV2,2017,0.111454638,0.048550177,1,25.47500086,0.082539489,0.561995606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PV2,2018,0.189674163,0.199444607,4,25.47500086,0.08206187,0.519452154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PV2,2019,-0.072790328,0.11011724,8,25.62453259,0.16377903,0.570596288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
PV2,2020,-0.538587195,0.006256269,8,26.35850177,0.261193291,1.184513786,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
PV2,2021,0.565256534,0.015156667,7,25.03674593,0.368423722,0.310299449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
PV2,2022,-0.264274992,-0.060392247,9,25.08553609,0.396804663,0.332036684,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
PV2,2023,0.249598694,0.109178856,7,25.37321817,0.388602685,0.427227972,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
PVB,2016,-0.390432793,-0.089257791,9,26.8824457,0.216585365,1.360372152,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PVB,2017,0.50320389,0.1189671,8,26.60536175,0.077944355,0.887532173,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PVB,2018,0.178777643,0.033513715,10,26.65815994,0.086027302,0.885060768,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PVB,2019,0.048698975,0.098841903,9,26.85466613,0.48022335,1.033656379,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
PVB,2020,-0.323488043,0.131610627,10,26.70286012,0.300449936,0.961498336,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
PVB,2021,-0.22626325,0.001469828,10,26.32965587,0.160793033,0.716820868,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
PVB,2022,0.210917614,-0.047702078,10,26.80657995,0.084794727,1.197663493,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
PVB,2023,0.449481369,0.007672553,10,26.85934998,0.258214141,1.251302541,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
PVC,2016,-0.311043967,-0.041798973,10,27.22305288,0.483520035,0.647458923,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PVC,2017,0.439001895,0.00448301,9,26.42704831,0.559898185,0.317086088,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PVC,2018,0.133970964,0.040375506,9,26.53739637,0.535739559,0.368502517,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PVC,2019,0.024518567,0.117983569,8,26.85449233,0.507523437,0.526300282,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
PVC,2020,-0.077735731,0.045402744,10,27.34333904,0.507809819,0.910526274,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
PVC,2021,0.071680323,0.032138119,10,27.32991602,0.557375255,0.923290533,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
PVC,2022,0.106408238,0.03683025,10,27.30943749,0.62884059,0.869873529,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
PVC,2023,0.126147536,0.048306794,10,27.70032972,0.575362128,1.021000693,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
PVD,2016,-0.161917099,0.020127394,10,29.99342793,0.417725802,0.787840931,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PVD,2017,-0.033483718,0.003349665,10,29.39657502,0.382470135,0.433818584,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PVD,2018,0.047392713,0.029546109,10,29.35301705,0.340587549,0.404015518,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PVD,2019,-0.112056516,0.03076883,10,29.82824598,0.331387893,0.644308778,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
PVD,2020,0.279563991,0.020424905,10,30.28765504,0.326721841,1.014686659,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
PVD,2021,0.308004113,0.002580675,10,29.76042339,0.333777488,0.608017176,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
PVD,2022,0.328316678,-0.01841372,10,30.05024898,0.32001171,0.798179628,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
PVD,2023,0.253116043,0.048583471,10,30.36056891,0.311317798,1.028714787,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
PVG,2016,-0.062292736,0.002708855,8,26.13727866,0.70840204,0.587878126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PVG,2017,-0.167028534,0.058779185,6,26.1971768,0.728534706,0.603327436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PVG,2018,0.052218788,2.466967025,8,26.09953833,0.719555939,0.531267078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PVG,2019,0.103522509,0.000956699,2,26.51780267,0.624957079,0.683090072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
PVG,2020,-0.407490261,0.001556412,7,26.73649188,0.68960833,0.849286565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
PVG,2021,-0.113675403,0.035766342,8,26.3220581,0.730476337,0.54459327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
