ma,year,BIG4,LEV,M/B,SALES,SHRINC,LOSS,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,Industry_Congnghethongtin,Industry_Daukhi,Industry_Dichvutieudung,Industry_Duocphamvayte,Industry_Hangtieudung,Industry_Nguyenvatlieu,Industry_Taichinh,Industry_Tienichcongdong,Industry_Vienthong
MCC,2023,0,0.206401763,0.851533416,17286549382,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MCF,2016,1,0.300297342,1.173115451,4.22769E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MCF,2017,1,0.213975719,0.847272717,3.68172E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MCF,2018,0,0.328164492,0.778642648,16641660197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MCF,2019,1,0.343801674,0.925040808,4.16713E+11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
MCF,2020,1,0.240548286,0.89735176,5.46808E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
MCF,2021,1,0.468682657,0.709327684,4.43587E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
MCF,2022,0,0.366472902,0.667408012,4.233E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
MCF,2023,0,0.269168652,0.766390139,4.43847E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
MCM,2020,0,0.254119949,3.934336831,2.82295E+12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
MCM,2021,1,0.126089983,1.970033003,2.92566E+12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
MCM,2022,1,0.099772853,1.863244259,3.1331E+12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
MCM,2023,1,0.106984339,1.994530098,3.13542E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
MCO,2016,0,0.668248023,0.149634595,72734129949,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MCO,2017,0,0.621296306,0.118045304,35175992633,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MCO,2018,0,0.617105422,0.14149736,1.95718E+12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MCO,2019,0,0.6224745,0.196281445,31935519455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
MCO,2020,0,0.636070416,0.533053098,63377318432,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
MCO,2021,0,0.647920284,0.305125736,72168075457,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
MCO,2022,0,0.612723135,0.825948801,72279869628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
MCO,2023,0,0.644015954,0.875264729,80800967685,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MCP,2016,0,0.326645263,1.925368828,3.88286E+11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MCP,2017,0,0.337257292,1.584861333,3.61842E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MCP,2018,0,0.213807549,1.09876996,3.45452E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MCP,2019,0,0.348995362,2.053332023,2.71254E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
MCP,2020,1,0.425386419,1.609663439,6.88443E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
MCP,2021,1,0.331949055,1.007041612,4.31298E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
MCP,2022,1,0.254910485,2.604672672,5.14599E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
MCP,2023,1,0.221700581,1.9905494,4.92834E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MDC,2016,0,0.814534678,0.36749838,1.59055E+12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MDC,2017,0,0.821395836,0.499480264,1.44435E+12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MDC,2018,0,0.83191757,0.634201075,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MDC,2019,0,0.795354852,0.633983143,2.07736E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
MDC,2020,0,0.833834546,0.95712864,2.48513E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
MDC,2021,0,0.780281378,0.60663603,2.31809E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
MDC,2022,0,0.782252613,0.775842992,2.80152E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
MDC,2023,0,0.692356724,0.817520816,2.69744E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MDG,2016,0,0.57282718,0.953828871,3.09584E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MDG,2017,0,0.384331096,0.796267378,2.62644E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MDG,2018,0,0.459938033,1.08233591,1.76486E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MDG,2019,0,0.608701185,0.806729323,4.33061E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
MDG,2020,0,0.570177373,1.010058864,2.70762E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
MDG,2021,0,0.569689057,0.872519613,2.10845E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
MDG,2022,0,0.568006909,0.926381669,3.60825E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
MDG,2023,0,0.644323593,1.125500432,2.77003E+11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MED,2020,0,0.652303868,0.96726581,5.21391E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
MED,2021,0,0.669043524,0.796135284,3.43917E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
MED,2022,0,0.539097615,1.041697431,4.01051E+11,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
MED,2023,0,0.453628801,0.970963657,4.02741E+11,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
MEL,2017,0,0.753904945,0.730540306,1.22234E+12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MEL,2018,0,0.750064053,0.74224828,4.30687E+11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MEL,2019,0,0.715397883,0.706509464,1.0757E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
MEL,2020,0,0.680037689,1.235388943,9.74786E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
MEL,2021,0,0.637800257,0.468617672,6.87531E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
MEL,2022,0,0.616524237,0.437693089,7.73751E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
MEL,2023,0,0.612651113,0.376202325,6.70825E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MHC,2016,1,0.058703129,0.47192953,71926062890,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MHC,2017,0,0.233157304,0.329184748,70403075509,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MHC,2018,0,0.333800592,0.252998317,54925483818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MHC,2019,0,0.312475388,0.67872567,33436798401,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
MHC,2020,0,0.402323034,0.940649776,22760651278,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
MHC,2021,0,0.614183382,0.276546583,23898658790,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
MHC,2022,0,0.552445123,0.298465814,50745416117,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
MHC,2023,0,0.247424394,0.713061997,1.31567E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MKV,2016,0,0.592456949,1.013513986,97356226943,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MKV,2017,0,0.613474241,1.346885097,1.28532E+11,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MKV,2018,0,0.596390188,1.159325619,1.22828E+11,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MKV,2019,0,0.499149343,2.530809448,1.0241E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
MKV,2020,0,0.395040752,1.129809176,1.0342E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
MKV,2021,1,0.376265198,0.812220634,1.21759E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
MKV,2022,1,0.305756495,0.618041965,1.19634E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
MKV,2023,1,0.188193988,0.576289324,1.10906E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
MSH,2018,0,0.629618575,2.244382622,3.95083E+12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MSH,2019,0,0.518456132,1.695654368,4.41125E+12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
MSH,2020,0,0.451166527,2.659631709,3.81341E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
MSH,2021,0,0.533071933,1.09021359,4.74762E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
MSH,2022,0,0.478157671,1.431291217,5.52096E+12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
MSH,2023,0,0.47590271,1.798924466,4.54191E+12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
MSN,2016,1,0.721893585,3.516583411,4.32971E+13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MSN,2017,1,0.68163599,4.686675733,3.76206E+13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MSN,2018,1,0.472276092,1.928361728,3.81876E+13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MSN,2019,1,0.46670223,2.079342168,3.73541E+13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
MSN,2020,1,0.783730581,6.668822298,7.72178E+13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
MSN,2021,1,0.6642439,2.649023747,8.86288E+13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
MSN,2022,1,0.740795179,3.128276411,7.61892E+13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
MSN,2023,1,0.740559505,2.799027428,7.82516E+13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
MST,2016,0,0.042956469,0.355199212,1.49528E+11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MST,2017,0,0.175061951,0.40215996,93392086966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MST,2018,0,0.242797002,0.500767915,4.64927E+12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MST,2019,0,0.400856817,0.564797492,60710442815,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
MST,2020,0,0.675886479,1.110530693,3.44247E+11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
MST,2021,0,0.527841523,0.341675277,4.65277E+11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
MST,2022,0,0.359179575,0.531040373,3.74832E+11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
MST,2023,0,0.317579125,0.493389013,1.20722E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MVB,2017,0,0.676141543,0.20309289,4.12795E+12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MVB,2018,0,0.613383406,0.364048952,7.55741E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MVB,2019,0,0.565821615,0.794236389,4.95805E+12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
MVB,2020,0,0.505731769,1.389281488,4.85901E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
MVB,2021,0,0.457929974,0.890045057,4.92688E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
MVB,2022,0,0.41868094,0.952735829,5.47565E+12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
MVB,2023,0,0.341239686,0.983904873,4.8833E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MWG,2016,1,0.741396953,5.218053647,4.46133E+13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MWG,2017,1,0.741094367,4.597443509,6.63398E+13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MWG,2018,1,0.680575153,5.628227256,8.65163E+13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MWG,2019,1,0.708843282,4.671563015,1.02174E+14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
MWG,2020,1,0.663667306,3.808538983,1.08546E+14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
MWG,2021,1,0.676388893,1.471392782,1.22958E+14,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
MWG,2022,1,0.571362601,2.409971678,1.33405E+14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
MWG,2023,1,0.61139449,2.850381016,1.1828E+14,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
NAF,2016,0,0.311574258,1.447218121,4.60507E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NAF,2017,0,0.449193051,0.880906076,5.19358E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NAF,2018,0,0.53036446,1.9181212,6.00224E+11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NAF,2019,0,0.463648899,1.890552289,1.04194E+12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NAF,2020,0,0.510293399,1.679916499,1.20267E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
NAF,2021,0,0.494335386,0.78240289,1.61465E+12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
NAF,2022,0,0.488350437,0.715846247,1.76651E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NAF,2023,0,0.516471679,1.082726055,1.73333E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NAG,2016,0,0.469729541,0.549077816,3.8615E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NAG,2017,0,0.476006338,0.416287404,5.02683E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NAG,2018,0,0.672937815,0.332865375,1.7473E+11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NAG,2019,0,0.667153907,0.380802816,1.02105E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NAG,2020,0,0.724815953,1.007610238,1.07586E+12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NAG,2021,0,0.809403536,1.07132287,1.40442E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NAG,2022,0,0.733525574,0.683097896,1.90399E+12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NAG,2023,0,0.747552838,0.890361526,2.11814E+12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
NAP,2016,1,0.09908949,0.915258184,1.64176E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NAP,2017,1,0.077418202,1.019975867,1.65843E+11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NAP,2018,1,0.096861083,1.113872312,2.16407E+12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NAP,2019,1,0.130020842,1.3425736,1.78411E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NAP,2020,1,0.150175232,1.128733649,1.95558E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NAP,2021,1,0.156091384,0.753792281,2.13792E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NAP,2022,1,0.096705723,0.83608164,1.91888E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NAP,2023,1,0.220044912,0.81109076,2.37256E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
NAV,2016,0,0.375446451,0.638566482,1.058E+11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NAV,2017,0,0.386965346,0.790422826,1.02097E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NAV,2018,0,0.427656835,1.42745742,89913422637,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NAV,2019,0,0.434956873,1.458509693,1.05232E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NAV,2020,0,0.38382361,1.546269474,70804899076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NAV,2021,0,0.435709636,1.505368734,61294547158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NAV,2022,0,0.045237043,1.187783501,1.0057E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NAV,2023,0,0.044585318,1.113695004,1.29325E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
NBB,2016,1,0.72174421,0.925099678,41226365006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NBB,2017,1,0.613812131,1.06509444,1.05851E+12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NBB,2018,1,0.595471735,0.970699461,1.13937E+12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NBB,2019,1,0.618647694,1.236002978,3.30585E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
NBB,2020,1,0.568130744,2.374466739,3.50067E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NBB,2021,0,0.581539271,0.708192677,5.65232E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NBB,2022,0,0.715087553,1.131850178,4.66362E+11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NBB,2023,0,0.73652393,1.227900957,2.93036E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NBC,2016,0,0.777694527,0.614420416,1.21612E+12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NBC,2017,0,0.822377534,0.50762142,1.49097E+12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NBC,2018,0,0.841753601,0.477503714,7.56066E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NBC,2019,0,0.872872006,0.525133474,2.43469E+12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NBC,2020,0,0.866883879,1.350196629,2.19368E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NBC,2021,0,0.861777646,0.632370674,2.66696E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NBC,2022,0,0.855087718,0.870434901,3.61099E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NBC,2023,0,0.781106104,0.701127365,3.25179E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
NBP,2016,1,0.305321626,0.727200187,6.66374E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBP,2017,1,0.308296568,0.621959819,7.03232E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBP,2018,1,0.349737776,0.622595067,6.4179E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBP,2019,1,0.300748265,0.591234885,1.19172E+12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NBP,2020,1,0.215111938,0.942458323,1.03809E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NBP,2021,1,0.206528302,0.616492215,8.43758E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NBP,2022,1,0.433816826,0.630594943,9.31889E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NBP,2023,1,0.43865477,0.680376598,9.42381E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
NBW,2016,0,0.317397253,1.140671269,5.59011E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBW,2017,1,0.370992553,1.050006157,6.03318E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBW,2018,1,0.340618198,2.872702917,1.71375E+11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBW,2019,1,0.331562098,1.188267806,6.65003E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NBW,2020,1,0.389302317,1.439728393,7.49333E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NBW,2021,0,0.341861937,1.096213506,7.48628E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NBW,2022,0,0.431770683,1.573158404,8.5343E+11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NBW,2023,0,0.419437619,1.507420789,8.88862E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
NCT,2016,1,0.107905824,6.653004293,6.88859E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NCT,2017,0,0.137306801,4.314418039,7.1952E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NCT,2018,0,0.140714729,4.181303973,6.89611E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NCT,2019,0,0.121227391,3.704140387,6.99467E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NCT,2020,0,0.185320953,5.262040402,6.69319E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCT,2021,0,0.174463279,4.86320739,7.42156E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCT,2022,0,0.136359732,5.422985248,7.35915E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCT,2023,0,0.218599334,5.494181433,7.01789E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
NDN,2016,0,0.230470396,0.933042851,2.81812E+11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NDN,2017,0,0.277516153,0.887488871,2.28189E+11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NDN,2018,0,0.663703517,1.307044385,2.77613E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NDN,2019,0,0.693336375,1.737046652,41619715689,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
NDN,2020,0,0.552444685,0.915827835,8.74068E+11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NDN,2021,0,0.352006936,0.458003938,5.09429E+11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NDN,2022,0,0.401120052,0.799170471,3423990310,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NDN,2023,0,0.205597439,0.864459965,4.35757E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NDX,2016,0,0.633083701,1.227851989,1.69786E+11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NDX,2017,0,0.558730602,0.98168668,1.37268E+11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NDX,2018,0,0.573442532,1.060273195,1.11734E+12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NDX,2019,1,0.48057531,0.718589575,1.0756E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NDX,2020,1,0.385720867,0.736747102,53104662544,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NDX,2021,0,0.393340511,0.462941797,1.21293E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NDX,2022,0,0.441870484,0.503649309,1.78468E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NDX,2023,0,0.466590694,0.484821437,1.25069E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
NET,2016,0,0.48238681,2.186993912,8.39313E+11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NET,2017,1,0.535648316,2.142067584,1.07553E+12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NET,2018,1,0.524639637,3.598804613,5.73713E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NET,2019,1,0.46349672,4.337887594,1.15731E+12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NET,2020,1,0.44350241,3.159080511,1.47011E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
NET,2021,1,0.491716391,2.564526343,1.47964E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
NET,2022,1,0.559581857,4.496373564,1.52991E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NET,2023,1,0.514111031,4.63651741,1.80965E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NFC,2016,0,0.182834289,0.940313241,5.46139E+11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NFC,2017,0,0.312634217,0.455634716,5.63011E+11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
